event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session
2019-10-01 15:03:07 UTC,purchase,5868497,1487580012927254698,,italwax,10.95,494776094,ddf14d42-8555-427a-b3a6-806267305c88
2019-10-01 15:04:38 UTC,cart,5804608,1487580005461394279,,bluesky,3.97,545886015,d974ce88-cc5b-4134-b33a-ea34bff51717
2019-10-01 15:09:00 UTC,cart,5770332,1487580007717929935,,milv,0.71,471127858,02f87b4b-033b-40d6-82ac-a274e5be15bd
2019-10-01 15:48:36 UTC,cart,5809344,1487580007675986893,,bpw.style,0.79,531088894,78a8987d-12d3-44e0-a591-5ff29eac2478
2019-10-01 16:23:27 UTC,remove_from_cart,5723504,1487580005134238553,,runail,2.62,453212066,b25ccaba-56dc-4014-b4e3-76d5fd2e635c
2019-10-01 16:51:39 UTC,view,5691640,1487580008758116352,,cnd,6.19,406050321,2aacba29-f09d-489e-a6fa-61000a9f844f
2019-10-01 17:17:02 UTC,cart,5857342,1487580005134238553,,runail,2.78,458029572,c3e1b0ee-dbe4-4ee6-bfa5-39e5564eb76a
2019-10-01 17:44:59 UTC,remove_from_cart,5567764,1487580011408916594,,swarovski,2.06,555729500,5ef0449b-6591-4adf-aa51-89dc6118a207
2019-10-01 17:45:49 UTC,view,5888095,1487580013388628160,,shik,61.9,549900995,af2dd8ff-935c-4189-9745-71efb3a9b843
2019-10-01 17:45:57 UTC,cart,5737880,1487580009051717646,,kosmekka,21.43,555662805,56b4e12f-63d4-42e1-acb1-d2b34eb2acc9
2019-10-01 17:46:14 UTC,view,5800955,1487580005553668971,,,9.21,204632563,22f9734f-220c-4fce-a36f-16dfc3c383b4
2019-10-01 18:22:46 UTC,view,5847639,1487580005092295511,,oniq,7.62,555747546,decc8b7a-8880-4332-bef1-ec4c4ae26985
2019-10-01 18:50:47 UTC,view,5836842,1487580005025186644,,pnb,31.59,548573013,2e449dab-acdd-4d34-a276-42ffbe02323c
2019-10-01 18:53:53 UTC,remove_from_cart,5666407,1487580011157258342,,irisk,0.63,443653930,93186a06-cb2c-47c6-802a-d1c78541f585
2019-10-01 19:13:12 UTC,remove_from_cart,5773205,1487580005134238553,,runail,2.62,534501202,f59d8ea4-062c-48b8-aafa-48a4e51e2177
2019-10-01 19:16:33 UTC,cart,5887292,1487580013128581300,,,3.14,555764057,aba5221a-9de2-4cb7-8900-2c6c0cf221cd
2019-10-01 19:30:34 UTC,cart,5815108,1487580005461394279,,bluesky,3.97,555768220,2be3bd6c-ec11-460e-a289-0a23d912d7ae
2019-10-01 19:31:36 UTC,view,5800005,1658462125284131265,,uskusi,4.29,535130057,39769774-50b1-4485-9ea0-1947964be862
2019-10-01 20:05:55 UTC,cart,4772,1487580010821714008,,runail,0.38,555777884,7a9b6235-adea-4cab-ac14-9e1fa51c498c
2019-10-01 20:07:15 UTC,cart,5891927,1487580007675986893,,bpw.style,1.43,474751233,61c3be3e-a763-4e89-bcbc-59064cb9e0c6
2019-10-01 20:25:33 UTC,view,5861721,1645114480121610699,,,4.76,555782826,ca244921-f6fe-424c-94ae-4fd36cc5eaec
2019-10-01 21:22:09 UTC,remove_from_cart,5885390,1487580007675986893,,bpw.style,1.27,539422808,25e983eb-ddfa-404b-bea4-ff2f8bfee5ef
2019-10-01 21:39:28 UTC,cart,5791037,1487580008145748965,,,5.95,538964709,3738f1a3-e0ee-417e-888f-64bd97168f85
2019-10-01 22:09:44 UTC,cart,5655420,1487580007046841266,,,5.56,555801708,f20fe627-fe9c-436b-bc50-c713c791b8a0
2019-10-01 22:50:00 UTC,view,11549,1487580006132482952,,entity,0.84,494349541,2fabfcb0-c073-4745-8364-2ee5dec0458b
2019-10-02 00:08:29 UTC,cart,5802434,1487580009311764506,,,0.35,535348598,4a1826be-77a0-4e44-84d7-d622d094994e
2019-10-02 00:37:46 UTC,cart,5875381,2084144451428549153,,,2.05,555819699,067a66e1-24b0-4918-9328-74aa24950ee0
2019-10-02 00:50:26 UTC,cart,5884065,2115334439910245200,,,3.67,555821414,a884de3b-cc7a-4b07-a3ca-a1eba6256e78
2019-10-02 00:56:14 UTC,cart,5835052,1924049106385240809,,,7.46,555822240,d556f5bf-54eb-4eb7-9cbd-2e68679a5c47
2019-10-02 00:56:40 UTC,cart,5835070,1924049106385240809,,,7.46,555822340,65160e8a-3248-4f34-b0d2-bf2510892678
2019-10-02 01:27:51 UTC,cart,5885054,2069804417665728971,,cosmoprofi,5.56,555826678,5f3900c1-b62f-406d-9304-b0b55702033e
2019-10-02 01:53:52 UTC,view,5832064,1487580007936033754,,pole,4.11,553477366,339c910f-1bf9-4b6e-ab10-dcdee59252ba
2019-10-02 02:54:01 UTC,remove_from_cart,5868465,1487580013027917999,,,1.98,532536282,5ff03f60-534f-43bd-bf4a-9bafadfbc521
2019-10-02 03:30:06 UTC,cart,5820282,1871018959927509750,,i-laq,3.97,555847352,9d747f4a-cb51-4e24-a0ee-93d8c9094412
2019-10-02 04:00:03 UTC,cart,5742722,1487580007852147670,,,5.71,555853252,c15f60c0-aa29-4fcf-b970-0a4a177ebc99
2019-10-02 04:21:34 UTC,purchase,5643944,2195085255176618020,,,6.06,201832575,e33afd73-2290-42cb-ba68-c1a1f7b23f3a
2019-10-02 04:27:52 UTC,cart,5812224,1487580005427839846,,irisk,2.48,555859348,fcf61dff-2f28-4490-a911-d9d2bfc5143b
2019-10-02 04:40:38 UTC,remove_from_cart,5700046,1487580009286598681,,runail,0.4,531451437,64abffe4-71f0-41f0-9507-b2ab61865358
2019-10-02 05:54:02 UTC,purchase,5793703,1487580006509970331,,irisk,2.22,539063063,33229d92-c2a7-4278-81c7-78404c560a26
2019-10-02 05:56:34 UTC,remove_from_cart,5877486,1487580007675986893,,freedecor,2.38,483321263,45fe3c79-6d40-4ba5-a042-7aa0a2395b51
2019-10-02 05:58:01 UTC,view,5847108,1487580008246412266,,,12.54,449082089,8285df83-685d-4fb3-b083-52d2f5e98a7e
2019-10-02 06:07:49 UTC,cart,5753824,1487580005008409427,,f.o.x,5.43,476002949,95bcd773-8b08-4429-93b8-3e52371a41ed
2019-10-02 06:10:02 UTC,remove_from_cart,5889607,1487580013522845895,,bespecial,12.68,252880948,dcf52340-6063-41fb-9cd4-663f3e2fe11c
2019-10-02 06:31:10 UTC,cart,6941,1487580006895846315,,runail,4.71,555771452,65a1e6fd-83b3-4f44-95ae-e7d835c217dd
2019-10-02 07:09:40 UTC,remove_from_cart,5764990,1487580011702517887,,bodyton,4.29,477216241,e3f52662-5f25-4337-9059-7e49bc883663
2019-10-02 07:19:12 UTC,view,5540780,1487580012642042013,,,18.57,555908202,0bd82e7d-6fd3-4634-b746-07056705059d
2019-10-02 07:52:20 UTC,cart,5688124,1487580009311764506,,,0.32,524062431,c81d4f2f-6825-4bca-b5da-48f08319d9dd
2019-10-02 08:03:44 UTC,view,5892179,1487580013950664926,,,18.89,555922453,f6a6a7c6-d9b7-4f49-b422-4d229e37258a
2019-10-02 08:09:35 UTC,cart,5849651,1487580013841613016,,keen,6.22,555924713,6dbba269-76e1-4879-8dcc-4b61452593f5
2019-10-02 08:14:20 UTC,cart,5765731,1487580013841613016,,,13.49,555926295,b48f45fb-1d52-4c4e-bf86-de62a9fe6f94
2019-10-02 08:49:03 UTC,cart,5859329,1487580007675986893,,,1.75,555691659,226d8068-78f9-4ca7-94fd-38c6bc66efb8
2019-10-02 08:55:02 UTC,remove_from_cart,5844153,1487580008246412266,,,7.92,555931248,92ee4b2e-3484-467c-8e31-b573bc9929a5
2019-10-02 09:44:56 UTC,remove_from_cart,5660215,1487580005511725929,,,2.68,555631001,d70122f4-4300-4df6-8c0f-ae047ef49e7d
2019-10-02 09:47:57 UTC,view,5618277,1487580006434472855,,jas,25.71,555957318,52333214-6fd5-427a-810c-0ad07c02c662
2019-10-02 09:53:35 UTC,purchase,5808565,1487580011627020412,,irisk,0.79,555880089,959e8d57-f377-4a21-998a-b058fc149f7a
2019-10-02 09:53:52 UTC,purchase,5734531,1487580005050352469,,haruyama,3.97,555946543,06068bd9-46ad-4d42-871d-7faa098857a8
2019-10-02 10:03:17 UTC,cart,5861102,1487580007659209676,,,0.32,435357325,103c5b88-bb7d-4c02-8871-7ca23d312e65
2019-10-02 10:08:30 UTC,view,5817161,1487580008800059394,,masura,5.54,555964671,cadef373-33d4-4f57-a75b-464c419c06c1
2019-10-02 10:21:35 UTC,cart,5788522,1487580005671109489,,masura,1.73,555074376,752949b2-f4d9-4d33-ab83-4a023b105e68
2019-10-02 10:24:18 UTC,view,5850622,1602943681873052386,,grattol,5.24,388318557,19e7085c-f166-4a2b-aa4b-ae26fb8df9c3
2019-10-02 10:25:28 UTC,cart,5830920,1911999948073730325,,,4.75,555969905,f187cffa-0b2a-4e53-b9c8-d4c7c5ef0e81
2019-10-02 10:29:10 UTC,cart,5877450,1487580008984608779,,jessnail,8.73,555971137,7f0b8ce3-3868-478c-980c-f76a5167c669
2019-10-02 11:24:26 UTC,view,5743740,1487580011283087468,,,1.89,555988669,793da7ea-098a-4373-9ccf-ce32360b40c1
2019-10-02 11:36:25 UTC,view,5892289,1487580013279576251,,,0.0,352394658,dee05e29-f331-48dc-b1b3-547985fc2aa4
2019-10-02 11:37:43 UTC,purchase,5867105,1487580010100293687,,domix,5.51,555929472,fd5fdb6c-4a58-4bef-a2e0-3572f40c059b
2019-10-02 12:16:54 UTC,remove_from_cart,5759491,1487580013011140782,,italwax,1.94,555998704,4a09e8c1-ad92-4f4d-9f7e-3aa81b5ba0cf
2019-10-02 12:40:21 UTC,remove_from_cart,5819269,1487580005713052531,,ingarden,4.44,464037166,4584710a-7f60-41d0-9a9f-22e184ef50f5
2019-10-02 12:42:58 UTC,view,5871018,1783999073792033086,,siberina,6.03,556013775,fc67ebd7-57a8-418b-9cd9-9683db6ada88
2019-10-02 12:43:53 UTC,view,5604425,1487580005461394279,,bluesky,41.19,544528385,dbc3a23b-06ab-4f8f-9656-115f4a1889c1
2019-10-02 12:52:35 UTC,view,5878253,2093602042093240877,,nefertiti,5.56,556016802,a6a60b30-99ae-42d0-8daa-779eb3933f80
2019-10-02 12:54:20 UTC,view,5738940,1487580005511725929,,,4.27,537844063,fda0529a-3a2e-475f-9c45-5b3414929b05
2019-10-02 12:54:24 UTC,remove_from_cart,88367,1487580007675986893,,,0.65,516199419,13900399-71d1-48a8-ac3c-39aa92a52daf
2019-10-02 12:59:06 UTC,cart,5877343,1487580005671109489,,masura,3.95,556018838,4f77b9c5-6a2d-42c2-afae-3eab0add71cf
2019-10-02 13:16:02 UTC,view,5841190,1487580009051717646,,,47.59,555577736,1e4d0f2a-6b47-443f-91e5-7548f5c7a155
2019-10-02 13:16:53 UTC,cart,5826989,1487580005671109489,,masura,1.73,556005271,70253f33-df75-4af8-aa8e-69772ab8e155
2019-10-02 13:44:26 UTC,cart,5650173,1487580008263189483,,concept,11.1,556032550,8717cc29-1287-41c0-91d0-0f543932f38e
2019-10-02 13:48:34 UTC,remove_from_cart,5799881,1487580010821714008,,,0.57,537844063,ab82bc2e-2d77-42b0-ac57-098368326fd7
2019-10-02 13:56:27 UTC,cart,5783811,1487580005671109489,,masura,5.27,556036622,2a645897-657c-493b-9662-6a75730cfe2a
2019-10-02 13:56:40 UTC,cart,5367,1487580009622143014,,runail,0.32,553323338,fa01161f-36f5-4d03-97a0-18b801a7d3ad
2019-10-02 14:08:53 UTC,view,5584840,1487580013581566154,,levissime,4.95,556040634,7360aa43-0688-4640-b60f-a6384702eaa1
2019-10-02 14:25:58 UTC,view,5670733,1487580006937789357,,,1.43,556032882,093b53c2-702e-4631-97d5-1384f1392a1f
2019-10-02 14:26:47 UTC,view,5803692,1487580011677352062,,,25.71,556042671,7d03638b-0142-47f5-a516-85284954c4fc
2019-10-02 14:28:28 UTC,cart,5760351,1487580009261432856,,zinger,2.7,556046859,705e9be6-2e1c-4919-ad20-199129f6a785
2019-10-02 14:34:33 UTC,cart,5867636,1487580011627020412,,kims,25.38,510935773,c4f5a8a1-f531-4ce0-ab27-eb02cfb59014
2019-10-02 14:48:55 UTC,view,5827600,1487580013841613016,,kaaral,3.14,538885910,99f9052f-a7ae-461c-9b23-6120281b6186
2019-10-02 14:59:35 UTC,view,5820749,1487580006317032337,,,7.14,523029501,9b849cc7-5c67-4dd6-a42d-ce29440e66a5
2019-10-02 15:02:00 UTC,cart,5712801,1487580007256556476,,,3.02,553565570,fabae21c-1ff6-4fb1-b9cc-1e99bb1ac12c
2019-10-02 15:12:50 UTC,cart,5865811,1487580007634043851,,,0.79,492127919,8f29358d-4515-258a-e684-ed409a418e71
2019-10-02 15:13:13 UTC,cart,5779233,1487580004832248652,,beautix,9.37,556050322,636c8519-ddb7-4539-a7ab-35fed3a37333
2019-10-02 15:33:04 UTC,cart,5848041,1526733091857498510,,,6.11,556067053,6ee9f330-519a-45c6-8b44-885822d20359
2019-10-02 15:38:16 UTC,cart,5756572,1526733091857498510,,,5.56,556068616,ef16cf81-7b34-46ae-8edd-62aa7165da8a
2019-10-02 15:51:16 UTC,view,5809912,1602943681873052386,,grattol,5.24,472765039,7b9b0855-c6b9-4895-9fb9-1f6abd09ae39
2019-10-02 15:53:28 UTC,remove_from_cart,5652771,1487580013950664926,,,13.49,555936420,6712423a-c31b-4ed7-b25d-22f11e712525
2019-10-02 15:57:40 UTC,view,5819111,1487580007675986893,,bpw.style,1.59,258193941,456a80b5-51ec-4999-9fcc-5040e1bba324
2019-10-02 16:14:27 UTC,cart,5793266,1487580009118826513,,,15.71,556078787,ec31f72a-dc0a-4fc8-8cd7-0f32462e3168
2019-10-02 16:46:12 UTC,remove_from_cart,5700843,1487580007936033754,,irisk,0.24,502061183,2c074a68-a4c9-4f14-9428-55cbb4aad0ca
2019-10-02 17:22:32 UTC,view,5815571,1487580013640286413,,soleo,0.71,545078360,2e393368-e549-4b54-9a3e-d3fb726015f1
2019-10-02 17:27:49 UTC,cart,5864628,1487580007675986893,,bpw.style,1.27,472007180,a4ba1756-8f56-4958-addf-6eabd1e6e7bb
2019-10-02 17:29:30 UTC,cart,5781915,1487580009286598681,,,1.03,556101218,8ec5293b-4b3d-47d8-a371-a984bb33e14b
2019-10-02 17:30:55 UTC,view,5877214,1487580009445982239,,,0.32,529497049,66351bea-92af-4983-92ae-a6275ec537ae
2019-10-02 17:33:22 UTC,purchase,5846404,1487580005855658874,,lovely,2.37,555701761,33cfce4f-1a52-8a8f-dea0-3bbcf005c75b
2019-10-02 17:50:38 UTC,view,5864642,1487580007675986893,,bpw.style,1.9,535478949,b198ccff-fcf5-492f-9fb6-a6533d5c5a0f
2019-10-02 17:56:58 UTC,view,5692244,1487580007432717250,,,1.51,555939878,ef13b369-3990-40e3-b974-c540e7f7b47d
2019-10-02 18:03:07 UTC,view,5845411,1487580005385896804,,,2.78,556110684,6aa51553-6a4b-4f01-9073-d451cb5b154a
2019-10-02 18:22:24 UTC,view,5557748,1487580005528503146,,pnb,5.24,556116243,170c209e-6985-443d-8f9d-e2708b8553a7
2019-10-02 18:34:18 UTC,view,5879110,1487580008112194531,,,17.3,555950373,fa5cd385-6b38-4764-bc04-974f556f04d3
2019-10-02 18:34:43 UTC,cart,5779810,1638456119066100510,,pole,4.11,556119675,fd013fff-d484-45a2-9afe-c129d8bbc93e
2019-10-02 18:44:22 UTC,cart,5676251,1487580008758116352,,zinger,2.38,459203236,87941c4a-6c55-4519-b6bb-5d27ca570ba3
2019-10-02 18:50:23 UTC,cart,5783007,1638456119066100510,,pole,4.11,556124009,b265468b-64a5-4c6d-9e65-f9c7360da066
2019-10-02 18:51:05 UTC,cart,5796979,1487580005671109489,,masura,1.73,538135993,feed304b-6b82-4195-8ae4-dfa35daf66d8
2019-10-02 19:09:41 UTC,view,5788712,1658462125284131265,,uskusi,3.97,556128778,d302d4f6-dc9e-4bd1-afd7-ff2fa814c046
2019-10-02 19:34:58 UTC,remove_from_cart,5692463,1487580005092295511,,irisk,6.19,411533258,172bee26-dc0c-4f22-8f49-055fcc2515e7
2019-10-02 20:24:23 UTC,remove_from_cart,5838735,1487580007365608384,,bluesky,3.97,556122109,3d8f65ad-c645-442b-bb19-a73886610038
2019-10-02 20:25:16 UTC,remove_from_cart,5587642,1487580008187692007,,roubloff,3.32,556122109,3d8f65ad-c645-442b-bb19-a73886610038
2019-10-02 20:34:24 UTC,view,5861605,1487580008246412266,,lador,14.89,556164022,8da40841-4adb-496a-9a8c-bdacea887a19
2019-10-02 20:41:00 UTC,remove_from_cart,5723501,1487580005134238553,,runail,2.62,552795963,0e93a64c-f838-24bc-c7ee-2f02e4e3b482
2019-10-02 21:02:48 UTC,view,5804290,1487580005411062629,,cnd,14.13,556172612,73893c5a-9979-4175-ab9d-c29ea90aa0e5
2019-10-02 21:07:42 UTC,cart,5809139,1487580005411062629,,cnd,14.13,556173499,f6d3b817-e9f6-4984-a735-24e9e223e3a7
2019-10-02 21:31:53 UTC,cart,5808560,1487580011996119176,,irisk,4.44,556177629,bb94fc0d-1b67-4a0c-98de-ff4abdad12c4
2019-10-02 21:42:51 UTC,cart,5833326,1487580007675986893,,bpw.style,1.59,556179332,752434ee-4854-4c6b-af8d-15c22b9bd4be
2019-10-02 22:24:16 UTC,remove_from_cart,5820423,1871018959927509750,,i-laq,3.97,383129641,89540ddc-2b87-4aee-97a4-7879d4858d2c
2019-10-03 03:19:34 UTC,view,5854836,1602943681873052386,,grattol,5.24,409945803,58b76352-af5e-419b-af95-7ad8220a5caf
2019-10-03 03:55:11 UTC,remove_from_cart,5836842,1487580005025186644,,pnb,31.59,555757515,1352aabc-b826-4a59-9b8d-e598c33735b4
2019-10-03 04:11:36 UTC,purchase,5784983,2195085255034011676,,severina,1.24,478906801,60135cec-d3c2-4fb7-af1d-b8e759abd6dc
2019-10-03 04:24:04 UTC,remove_from_cart,5549828,1487580005595612013,,,3.0,556230385,c0047482-fedc-488f-9d4f-4a246822dfaf
2019-10-03 05:17:58 UTC,remove_from_cart,5773216,1487580005134238553,,runail,2.62,232144831,ea136cbe-8cd8-4cdd-8280-d0c597628060
2019-10-03 05:32:33 UTC,remove_from_cart,5813933,1842735758805303837,,beauty-free,3.16,551413846,49344738-03f3-43c7-9e87-73f234227423
2019-10-03 05:33:28 UTC,remove_from_cart,5868887,2018395024110125980,,,9.84,556239414,f83a7b9f-b3a5-4ff8-b533-5739e295e01f
2019-10-03 05:34:40 UTC,cart,5846456,2151191071378375538,,browxenna,15.4,556246694,e1169cb6-e81f-4abb-a514-1a5571527418
2019-10-03 06:00:55 UTC,remove_from_cart,5813491,1487580005671109489,,masura,1.73,507074701,dd9daa65-2bb2-401b-a5fa-41acd0b24c1a
2019-10-03 06:07:46 UTC,remove_from_cart,5560970,1487580005595612013,,,3.0,532690482,8c3a8fde-fb0d-4030-83d3-edff5088a7b0
2019-10-03 06:37:23 UTC,remove_from_cart,5818354,1487580013011140782,,igrobeauty,1.59,380990835,5495773c-2c7f-4b6a-b915-a38d7728f34b
2019-10-03 06:54:45 UTC,view,5889107,1487580005268456287,,,4.44,512108220,036706c5-9b6c-4d6d-a1a1-5f29847e6053
2019-10-03 07:15:49 UTC,cart,5678025,1487580013640286413,,,5.56,481243930,50afe66a-5eeb-4102-bcd1-50a09314cbe6
2019-10-03 08:16:27 UTC,view,5884238,1487580007675986893,,,1.75,493576132,413c06a2-c5ce-4a22-8e9a-c5ce751007ab
2019-10-03 08:42:59 UTC,view,5833328,1487580007675986893,,bpw.style,1.9,538238826,b0b055e0-61ed-4cea-b828-def295bb2649
2019-10-03 08:46:07 UTC,view,5834732,1487580009496313889,,,4.76,547019231,85f6cf56-6c5a-4a8b-98a7-e2cbe7a3ab33
2019-10-03 09:24:29 UTC,remove_from_cart,5839279,1937169073007756269,,lovely,7.78,518411048,e4ffebf7-acf6-4c0e-b82f-1438a07b4c45
2019-10-03 09:32:23 UTC,cart,5869608,1487580012432326804,,levrana,4.76,556324349,8e80070c-0a6b-48b3-a920-7bd603a8bee9
2019-10-03 09:50:06 UTC,cart,5734954,1487580005595612013,,,2.54,471712905,89ef0038-fcdf-4a61-b7ab-c8bcbdaaa3f1
2019-10-03 09:57:52 UTC,cart,5801327,1487580005511725929,,,6.35,490013083,92a4ed8b-3724-4ee0-ba5d-0b682fe1e575
2019-10-03 10:08:51 UTC,view,5861761,1487580006350586771,appliances.environment.vacuum,emil,48.41,530213579,bd475252-f54a-417e-8fda-7866acf0a143
2019-10-03 10:13:20 UTC,view,5692613,1487580009471148064,,staleks,6.98,477085571,167b441d-9a76-4dc9-8f93-6928aac6e943
2019-10-03 10:30:44 UTC,remove_from_cart,5827009,2193074740552270669,,,4.38,526967881,a21efdde-f86a-49f5-ab25-a2a34292df56
2019-10-03 10:30:46 UTC,view,5805912,1487580012642042013,,,12.57,389266658,f77bf88e-8b92-4ba8-af1c-1bda0f645d6b
2019-10-03 10:36:33 UTC,view,5696146,1487580005134238553,,runail,2.38,456785709,cc41457e-7150-4d96-b735-7b95cfa0509e
2019-10-03 11:23:36 UTC,remove_from_cart,5861411,1487580011903844485,,elskin,2.08,472083479,fc2a381a-4d59-4a17-b44f-13a11dbc901d
2019-10-03 11:26:53 UTC,remove_from_cart,5707755,1487580011408916594,,swarovski,5.24,394629288,495fc99c-f6ac-4a46-98b1-405b389944bb
2019-10-03 11:35:23 UTC,view,5825264,1487580013128581300,,,7.92,556361585,0a0e6498-bce4-4325-b003-8dfd914ec5f8
2019-10-03 11:38:40 UTC,cart,5528035,1487580005553668971,,,9.52,541717221,eaacf63c-f571-4108-ac07-16460c2b9a84
2019-10-03 11:47:19 UTC,purchase,5854322,1487580005134238553,,runail,2.38,524001813,f97624d9-ff9c-4af2-bda6-42032333ea53
2019-10-03 12:00:30 UTC,view,5853240,1487580005134238553,,runail,3.17,533331785,83c8b6fe-6e23-41e3-a888-5e68911d0049
2019-10-03 12:01:32 UTC,cart,5870802,1487580007675986893,,milv,0.79,556368007,071c3607-3ad3-4918-a1dc-81eeddc103ec
2019-10-03 12:03:43 UTC,view,5649271,1487580013749338323,,concept,12.22,440910730,480be1ed-1d44-4327-b7d9-89ba62ca7ab8
2019-10-03 12:22:27 UTC,view,5761411,1487580007432717250,,ingarden,2.86,528079518,09f43404-11ce-4b11-b1f2-d2ee37b5729a
2019-10-03 12:22:38 UTC,view,5591314,1487580005268456287,,,4.29,556371544,81bfbeff-8f51-4cbd-87fa-d3e6994470d7
