event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session
2019-10-01 04:06:25 UTC,view,12300261,2053013556311359947,construction.tools.drill,dewalt,114.66,514777945,b2fa9884-c604-4545-8e0b-6969257fe419
2019-10-01 04:06:37 UTC,view,50400004,2127425430859285014,,pnb,4.89,517631644,cf1a1680-e2b0-4e15-be19-1fef5aa7cd25
2019-10-01 04:06:45 UTC,view,1005105,2053013555631882655,electronics.smartphone,apple,1415.48,519448399,3fb546f3-8f40-4f99-8e46-0beff22e7e95
2019-10-01 04:07:04 UTC,view,22600061,2165087460176953468,auto.accessories.compressor,airline,33.44,512985786,72c4bd47-f155-4cc1-9669-feb36676c8ae
2019-10-01 04:07:07 UTC,view,26402783,2053013563651392361,,,51.22,555479582,92efe89a-51b2-47a5-84f1-3a826f7ae416
2019-10-01 04:07:37 UTC,view,1005003,2053013555631882655,electronics.smartphone,huawei,258.18,520640422,04550e5c-efca-45e8-a17a-f8a3cbbbc24e
2019-10-01 04:11:31 UTC,view,5801624,2053013553945772349,electronics.audio.subwoofer,jvc,48.91,512904375,9369362d-20cf-41a2-bc85-49c11cf5d5d9
2019-10-01 04:12:42 UTC,view,26203074,2053013563693335403,,,314.67,515485408,2a4da69b-bcc3-4ffa-a7c8-7cfe9e8f952f
2019-10-01 04:12:43 UTC,view,2400216,2053013563743667055,appliances.kitchen.hood,bosch,151.61,514580922,3b8ca45d-4734-4c1f-8ade-cb63224562ba
2019-10-01 04:14:51 UTC,view,12703015,2053013553559896355,,cordiant,42.99,516850856,55866621-2645-409d-bde6-ebfefe222f55
2019-10-01 04:17:16 UTC,view,13300099,2053013557166998015,,vegas,212.1,524104679,75f59b60-0693-47a9-b8da-d100edd9d705
2019-10-01 04:17:26 UTC,view,12701967,2053013553559896355,,cordiant,32.18,555369937,7252b20c-033d-407d-9374-1bd8ee898b10
2019-10-01 04:17:56 UTC,view,1801894,2053013554415534427,electronics.video.tv,rebus,135.63,539731990,ba330970-14ee-48a5-960e-cc478005f29b
2019-10-01 04:18:47 UTC,view,3500122,2053013555287949705,,bosch,113.49,548554037,1d7c9058-48b6-4748-8a01-41fbf1778019
2019-10-01 04:23:04 UTC,view,1004749,2053013555631882655,electronics.smartphone,samsung,203.35,516414626,c8fbf1bd-3887-4d4e-af66-65e262a16bfd
2019-10-01 04:23:34 UTC,view,26200512,2053013563693335403,,,88.55,555350984,0bf7269a-7464-d52c-483a-13d03f0b80ed
2019-10-01 04:24:40 UTC,cart,1005105,2053013555631882655,electronics.smartphone,apple,1415.48,537436663,6895f60e-c5c1-4c63-a805-05103bd32177
2019-10-01 04:26:14 UTC,view,1002544,2053013555631882655,electronics.smartphone,apple,464.08,542122706,d34c3a5a-32c5-44e2-8ec6-18d7e1486f02
2019-10-01 04:26:17 UTC,view,28716595,2053013565782098913,apparel.shoes,baden,76.96,543679273,d30a11fa-71a0-4f09-898a-e269b6e7f928
2019-10-01 04:26:21 UTC,view,17302510,2053013553853497655,,dior,193.06,515786403,b477f44b-d09e-4114-b32b-db6cf0b60796
2019-10-01 04:28:34 UTC,view,12201558,2116907525176557699,sport.bicycle,axis,118.15,526645368,49166e4b-eb88-4fbe-905f-461a8bea5a9a
2019-10-01 04:30:37 UTC,view,2600153,2053013563970159485,,,147.21,524540314,efc5eb33-485a-4caa-95cb-7233a4de8c6f
2019-10-01 04:30:45 UTC,view,1003317,2053013555631882655,electronics.smartphone,apple,957.53,512727875,0ada9ab5-83a2-42aa-bf2b-2e182c0ce77f
2019-10-01 04:32:12 UTC,view,12709559,2053013553559896355,,viatti,36.55,512371939,7737b8d9-9359-420e-8c91-2fa5b1c89279
2019-10-01 04:32:16 UTC,view,13104928,2053013553526341921,,kipardo,362.43,550766267,36a1951f-e81e-4f2e-81af-4484910ddf90
2019-10-01 04:33:01 UTC,view,28719142,2053013565782098913,apparel.shoes,,129.99,543679273,d30a11fa-71a0-4f09-898a-e269b6e7f928
2019-10-01 04:33:11 UTC,view,2900630,2053013554776244595,appliances.kitchen.microwave,samsung,133.59,544615187,e256309d-8f4d-4cb2-a09e-b013db48a0f3
2019-10-01 04:37:47 UTC,view,2100099,2053013552603594983,electronics.video.tv,lg,347.21,546094360,9ab121fd-3fc8-45b8-88ad-290ca0fd8c25
2019-10-01 04:37:55 UTC,view,2602155,2053013563970159485,,artel,160.96,525595314,a048897c-1248-4e5e-aa4c-a0a8d87c0475
2019-10-01 04:38:18 UTC,view,28715423,2053013565748544479,apparel.shoes,respect,50.19,520659176,5ec906b7-f9c8-466c-8825-0244bfe0d7cc
2019-10-01 04:38:33 UTC,view,1500461,2053013552955916539,computers.peripherals.printer,hp,463.72,518853117,a934bda5-7cfa-4a7a-ae12-136a3250e5a4
2019-10-01 04:38:52 UTC,view,1004776,2053013555631882655,electronics.smartphone,xiaomi,185.08,522758062,c723d246-ebe1-4a1d-804c-d72ebb8c908d
2019-10-01 04:42:18 UTC,view,5600380,2053013562913194819,,braun,72.05,537294228,8d961660-be2c-4b3d-87db-6792b69cba13
2019-10-01 04:42:29 UTC,cart,1003306,2053013555631882655,electronics.smartphone,apple,587.56,529726159,ba243683-7bd3-4ccd-b65b-eec894b29d83
2019-10-01 04:42:53 UTC,view,1306666,2053013558920217191,computers.notebook,hp,766.73,515838998,944f5e04-a471-44ed-ac8e-e17d40b72e65
2019-10-01 04:43:37 UTC,view,17200829,2053013559792632471,furniture.living_room.sofa,,591.78,514167691,c318a7ea-7375-4d6a-8732-64b0e03ab95a
2019-10-01 04:44:13 UTC,view,21404575,2053013561579406073,electronics.clocks,casio,31.12,514995621,cf7dff48-9d5b-4417-98cc-78e0d1e76e73
2019-10-01 04:44:51 UTC,view,5300062,2053013563173241677,,braun,75.91,513815432,50d566ec-6467-47ae-ba31-5f47a97f06d7
2019-10-01 04:44:52 UTC,view,1004777,2053013555631882655,electronics.smartphone,xiaomi,135.14,518960760,458e5e4d-4bd6-4186-88b0-af0aa1875729
2019-10-01 04:45:16 UTC,view,13103867,2053013553526341921,,trebl,55.6,548505736,6e49f796-1e7f-4401-8c12-e079fcb63664
2019-10-01 04:45:29 UTC,view,5701037,2053013553970938175,auto.accessories.player,swat,100.39,532983622,6dcf2af3-b57e-4a9e-8889-a3c23ab51596
2019-10-01 04:47:22 UTC,view,1005115,2053013555631882655,electronics.smartphone,apple,975.57,515800785,2b6b4e69-cbd9-491a-b8c2-fb44b953864e
2019-10-01 04:52:14 UTC,view,4300394,2053013552385491165,,boneco,193.03,531322418,aadb70a5-445d-4921-908d-353395436b7b
2019-10-01 04:55:32 UTC,view,4100340,2053013561218695907,,sony,462.82,514786058,4bb60721-b6b5-4b63-ab95-b8c0aec0d2f5
2019-10-01 05:00:31 UTC,view,28715759,2053013565069067197,apparel.shoes.keds,nexpero,107.85,513058524,1e0c7cb6-bc70-4bbe-a377-9bd244e2b5bb
2019-10-01 05:00:40 UTC,view,1002547,2053013555631882655,electronics.smartphone,apple,470.77,529826736,82ab0e8b-a647-4c02-b8de-a351578c1bd1
2019-10-01 05:02:37 UTC,cart,1002544,2053013555631882655,electronics.smartphone,apple,464.08,552764799,25e5b3b5-1e77-49b2-8075-b7dcdb1b9f92
2019-10-01 05:04:19 UTC,view,1307035,2053013558920217191,computers.notebook,acer,1013.93,542378190,7b8d84bc-ca9c-4454-9164-380b120ffefa
2019-10-01 05:04:27 UTC,view,6500922,2053013554155487563,computers.components.motherboard,asus,209.71,514933697,4b2d06ec-4ae0-4d31-ad9b-6851394a46f6
2019-10-01 05:04:55 UTC,view,2501143,2053013564003713919,appliances.kitchen.oven,artel,36.01,554228369,0112829d-45aa-4791-acc2-5a3bc1b0427b
2019-10-01 05:06:09 UTC,view,12600008,2053013554751078769,appliances.kitchen.grill,tefal,159.52,536675617,2997b2c8-1a0c-4229-b777-3c0545a9f8db
2019-10-01 05:06:25 UTC,view,49400004,2134905045613805589,,,159.59,527744639,a151b6b0-c725-4f66-9ee4-f419b4804c01
2019-10-01 05:08:05 UTC,view,27600055,2053013560111399597,,bosch,35.01,515129886,16918755-e366-449a-a074-a5cba851ac6a
2019-10-01 05:09:32 UTC,view,1004227,2053013555631882655,electronics.smartphone,apple,1012.19,516108136,eed860d5-6ffd-4042-937d-63c0c55c328f
2019-10-01 05:09:45 UTC,view,1004856,2053013555631882655,electronics.smartphone,samsung,130.76,553234527,da72a3ca-83ab-4114-8971-177a5580d604
2019-10-01 05:09:54 UTC,view,6000197,2053013560807654091,auto.accessories.alarm,starline,420.09,534201731,0dbbc6e2-305c-43f9-a4e9-4c653ac21f88
2019-10-01 05:09:54 UTC,view,1305996,2053013558920217191,computers.notebook,hp,391.0,555473543,21d8beee-1d91-46d6-a11b-b5d2047cb560
2019-10-01 05:10:32 UTC,view,12600015,2053013554751078769,appliances.kitchen.grill,vitek,77.14,548554037,1d7c9058-48b6-4748-8a01-41fbf1778019
2019-10-01 05:11:12 UTC,view,12701961,2053013553559896355,,cordiant,31.15,532835864,df59075c-2af4-42f7-9d0b-5cc97bae2df4
2019-10-01 05:11:16 UTC,view,21800075,2053013552637149417,computers.peripherals.mouse,steelseries,16.71,544377176,1d375089-5d93-41e6-b625-8f4c00ca299f
2019-10-01 05:11:27 UTC,view,17302357,2053013553853497655,,amouage,245.78,553045739,1d6e7e4d-923d-47dc-89f5-3472bffc70db
2019-10-01 05:11:34 UTC,view,26300094,2053013563584283495,,lucente,583.28,512920366,575e0152-a25e-4651-a0ee-15d02a8b39cc
2019-10-01 05:12:14 UTC,view,21400929,2053013561579406073,electronics.clocks,casio,56.11,554145965,e620e331-5122-4c03-8b57-147f2e41297e
2019-10-01 05:14:28 UTC,view,12702915,2053013553559896355,,cordiant,70.79,517128668,ca09d1fa-cf23-44e1-9e9d-dcc7c97b9fdc
2019-10-01 05:15:25 UTC,view,12702915,2053013553559896355,,cordiant,70.79,517128668,ca09d1fa-cf23-44e1-9e9d-dcc7c97b9fdc
2019-10-01 05:15:25 UTC,view,1004708,2053013555631882655,electronics.smartphone,huawei,159.69,550968512,c7e62449-cfde-4751-8924-a89545b6b7c7
2019-10-01 05:15:27 UTC,view,4000137,2053013566142809077,construction.tools.generator,philips,123.53,540557704,064fab80-3f72-451c-86db-cc1b55af6489
2019-10-01 05:15:33 UTC,view,12000011,2053013555438944659,,plitex,42.45,555491435,2936003a-becb-4b53-92af-10a8c2ec95cf
2019-10-01 05:16:16 UTC,view,18700066,2053013555380224399,,sv,205.9,515119184,1cf58538-08a5-498c-a803-fc9b59bc5481
2019-10-01 05:17:37 UTC,view,2601909,2053013563970159485,,artel,139.69,523389649,7babb167-20b5-468d-a17d-c5d4592787f5
2019-10-01 05:17:38 UTC,view,1004743,2053013555631882655,electronics.smartphone,xiaomi,76.96,520515535,da4d6396-ee8e-4994-a945-e411af247278
2019-10-01 05:18:54 UTC,view,4803192,2053013554658804075,electronics.audio.headphone,xiaomi,14.41,532745112,f5d095b3-fdd0-49ae-b948-2a729faeaabc
2019-10-01 05:19:31 UTC,view,5100337,2053013553341792533,electronics.clocks,apple,311.84,513301013,a4ffe0b5-0cce-4248-9f88-7f5022eacfa5
2019-10-01 05:19:52 UTC,view,1005115,2053013555631882655,electronics.smartphone,apple,975.57,528039303,1a237edf-b2e1-4a16-af24-8238f6de951f
2019-10-01 05:20:48 UTC,view,1004870,2053013555631882655,electronics.smartphone,samsung,286.86,512795929,29b39f74-d43a-43bb-a3da-23c0170a75cd
2019-10-01 05:21:39 UTC,view,1307216,2053013558920217191,computers.notebook,hp,507.86,545354343,44e9f5fa-016e-40de-b2ee-46367ae69e99
2019-10-01 05:22:23 UTC,view,13104928,2053013553526341921,,kipardo,362.43,514444203,7d74c687-ba6a-41f4-aeff-9b9a371cd179
2019-10-01 05:23:39 UTC,view,3700167,2053013565983425517,appliances.environment.vacuum,thomas,347.24,516203853,8b43c57d-9019-47d9-925c-a04ca90d620d
2019-10-01 05:24:32 UTC,view,3600972,2053013563810775923,appliances.kitchen.washer,indesit,218.38,518021623,ff672d63-fedc-486f-ba80-156ac503f135
2019-10-01 05:24:41 UTC,view,26300089,2053013563584283495,,lucente,271.82,555494788,c5b73e4d-bc97-479d-8546-c5966e891bf9
2019-10-01 05:25:56 UTC,view,1004856,2053013555631882655,electronics.smartphone,samsung,130.76,555495879,9a48094e-3d8c-4241-bc49-01625d11eaa3
2019-10-01 05:27:44 UTC,view,1307188,2053013558920217191,computers.notebook,hp,223.69,553733723,e9354999-e63c-46ad-9393-f1c0bcebbe35
2019-10-01 05:27:55 UTC,view,1307189,2053013558920217191,computers.notebook,lenovo,411.83,522783595,66af5980-80f0-4698-80dc-ee3ee64daa7f
2019-10-01 05:27:57 UTC,view,21409551,2053013561579406073,electronics.clocks,hanowa,115.83,554959159,dba654e6-5d34-4faf-8161-f2645e54d3f4
2019-10-01 05:28:02 UTC,view,2600164,2053013563970159485,,,107.85,543033501,faa9fe2e-d6fe-4332-aa68-d133557bee10
2019-10-01 05:28:41 UTC,view,12703368,2053013553559896355,,cordiant,76.19,555397203,bb04488f-90b9-4aae-af7a-036945fc878f
2019-10-01 05:29:29 UTC,view,2601860,2053013563970159485,,artel,123.61,513602225,15599a35-e3bd-4ed8-b5a8-fa7b8ed0b024
2019-10-01 05:29:45 UTC,view,26014830,2053013562837697343,,,3.98,539077211,0f3053e4-e4de-4daa-9f0a-2841b1d47f4d
2019-10-01 05:30:24 UTC,view,1004870,2053013555631882655,electronics.smartphone,samsung,286.86,512816960,5164056f-65c8-488c-b58a-9f5f2a3cc3ef
2019-10-01 05:31:35 UTC,view,3900815,2053013552326770905,appliances.environment.water_heater,ariston,133.82,519402743,da94b7b0-23a0-473d-84ed-a3f864bbd27c
2019-10-01 05:32:19 UTC,view,2601749,2053013563970159485,,,190.48,516410576,36437f06-d40a-4076-8dcf-c3f715bd2b64
2019-10-01 05:32:20 UTC,view,1005159,2053013555631882655,electronics.smartphone,xiaomi,231.41,512771845,8c65b0eb-0dcb-4306-be0f-89c8c9298852
2019-10-01 05:32:23 UTC,view,22700177,2053013556168753601,,stels,139.0,555496249,a688518f-781d-4e6d-a1b0-99d36707b551
2019-10-01 05:32:54 UTC,view,1003306,2053013555631882655,electronics.smartphone,apple,587.56,513291566,2117607c-cfa1-4fcf-8469-f45b4d2ad513
2019-10-01 05:33:23 UTC,view,12600003,2053013554751078769,appliances.kitchen.grill,maxwell,69.24,531885961,2a0392cd-f0ff-4aea-b819-4534fbb5843a
